Proportion	Interactions	Transitivity	CPL	Assortativity
0.0369318867676	411.580150345	2.00181088951e-06	0.104803327975	4.68477108139e-06
0.0373125665389	411.107986186	3.10061870025e-06	0.102934810531	3.50613557084e-06
0.0376932463102	410.480226573	4.50985485813e-06	0.118013506175	3.76368410428e-06
0.0380739260814	409.745339463	5.9129923453e-06	0.132481188178	4.12903637543e-06
0.0384546058527	408.94972068	6.64451681873e-06	0.124715692132	3.97358578852e-06
0.038835285624	408.154463165	6.37268041144e-06	0.0767062204516	3.3405937892e-06
0.0392159653953	407.365764901	5.84339134049e-06	0.0398545651077	2.50636501792e-06
0.0395966451666	406.650875318	5.14037908417e-06	0.0156893942475	1.69327029556e-06
0.0399773249379	406.043115431	4.10820109542e-06	0.00343274030472	1.09828307962e-06
0.0403580047092	405.575194358	2.78705831636e-06	2.27373675443e-14	1.07524767279e-06
0.0407386844805	405.329491406	1.55992862768e-06	2.27373675443e-14	1.8485406812e-06
0.0411193642518	405.068259877	8.04168260787e-07	2.27373675443e-14	3.43754185502e-06
0.0415000440231	404.816774845	5.96429731645e-07	2.27373675443e-14	5.48724151105e-06
0.0418807237944	404.600291878	8.56427268009e-07	2.27373675443e-14	7.37558184337e-06
0.0422614035656	404.41018795	1.36690002019e-06	2.27373675443e-14	9.09616974666e-06
0.0426420833369	404.059420765	1.87146136824e-06	2.27373675443e-14	1.01991803675e-05
0.0430227631082	403.367805093	2.08163716401e-06	2.27373675443e-14	1.00698444617e-05
0.0434034428795	402.449093518	1.86505271476e-06	2.27373675443e-14	8.78019895417e-06
0.0437841226508	399.959429542	1.24080461512e-06	2.27373675443e-14	6.44019212762e-06
0.0441648024221	394.106772307	1.07398355309e-06	2.27373675443e-14	4.21428309018e-06
